0.178168 1256753803
0.178271 1256753803
0.339782 1256756789
0.339933 1256759776
0.339990 1256762762
0.340011 1256764255
0.340030 1256767242
0.340055 1256768735
0.500427 1256770228
0.500581 1256771722
0.501614 1256774708
0.501695 1256777695
0.501751 1256779188
0.501778 1256780681
0.501789 1256783668
0.501815 1256785161
0.501826 1256786654
0.501838 1256788147
0.501847 1256789641
0.501860 1256791134
0.501871 1256792627
0.501878 1256794120
0.501883 1256795614
0.501887 1256797107
0.501891 1256798600
0.660879 1256801587
0.661053 1256803080
0.661076 1256804573
0.661084 1256807560
0.661089 1256810546
0.661096 1256812039
0.661102 1256813533
0.661106 1256816519
0.661112 1256819506
0.661117 1256822492
0.661141 1256825479
0.661158 1256828465
0.661179 1256831452
0.661202 1256832945
0.661219 1256834416
0.661247 1256837267
0.661271 1256840191
0.661283 1256843087
0.664101 1256845983
0.664114 1256851775
0.664128 1256857567
0.821806 1256867730
0.821938 1256870852
0.821971 1256875332
0.821982 1256876825
0.821995 1256878318
0.822005 1256885785
0.822021 1256887278
0.822030 1256888771
0.822049 1256890264
0.822058 1256891758
0.822070 1256893251
0.822079 1256894744
0.822083 1256896237
0.822095 1256897731
0.822103 1256899224
0.822116 1256900717
0.822125 1256902210
0.822137 1256903704
0.822146 1256905197
0.822161 1256906690
0.822172 1256909677
0.822195 1256914156
0.822211 1256915650
0.822239 1256917143
0.822246 1256918636
0.822250 1256921623
0.822254 1256923116
0.822256 1256926102
0.822260 1256927559
0.823374 1256930455
0.823398 1256933351
0.823401 1256936247
0.823403 1256942039
0.823405 1256943487
0.823407 1256946383
0.824486 1256950727
0.825557 1256955071
0.825624 1256959415
0.825640 1256963759
0.825651 1256965207
0.825659 1256968103
0.825669 1256970999
0.825678 1256975343
0.982158 1256979732
0.983205 1256981225
0.983217 1256984212
0.983220 1256987198
0.983222 1256990185
0.983310 1256993171
0.983318 1256996158
0.983347 1256997651
0.984336 1257000638
0.984353 1257003624
0.984359 1257006611
0.984365 1257008104
0.984369 1257009597
0.984384 1257011090
0.984414 1257012584
0.984421 1257015570
0.984428 1257018557
0.984433 1257021543
0.984437 1257024530
0.984443 1257026023
0.984447 1257027516
0.984451 1257030503
0.984456 1257031996
0.984460 1257033489
0.984464 1257034982
0.984468 1257037969
0.984482 1257040955
0.984530 1257042449
0.984543 1257046928
0.984555 1257049960
0.984565 1257052947
0.984576 1257054440
0.984586 1257055933
0.984599 1257058920
0.984611 1257061906
0.984622 1257063399
0.984629 1257066386
0.984634 1257067834
0.984640 1257072178
0.984651 1257076522
0.984666 1257079418
0.984676 1257082314
0.984685 1257086658
0.984697 1257092450
0.984708 1257093898
0.984717 1257099690
0.984732 1257101138
0.984742 1257104034
0.984814 1257106930
