0.000080 1256753345
0.178306 1256753346
0.181239 1256753346
0.181268 1256754794
0.181413 1256756242
0.181441 1256757690
0.181603 1256759138
0.181627 1256760586
0.181668 1256762034
0.181704 1256763482
0.181745 1256764930
0.181778 1256766378
0.339854 1256767826
0.339911 1256769274
0.340115 1256770722
0.340156 1256772170
0.340204 1256773618
0.340222 1256775066
0.340255 1256776514
0.340282 1256777962
0.340309 1256779410
0.340335 1256780858
0.340445 1256782306
0.340491 1256783754
0.340541 1256785202
0.340572 1256786650
0.340617 1256788098
0.340659 1256789546
0.340678 1256790994
0.340713 1256792442
0.340752 1256793890
0.340770 1256795338
0.500497 1256796786
0.500539 1256798234
0.500677 1256799682
0.500698 1256801130
0.501642 1256802578
0.501663 1256804026
0.501955 1256805474
0.501976 1256806922
0.502050 1256808370
0.502091 1256809818
0.502156 1256811266
0.502175 1256812714
0.502240 1256814162
0.502259 1256815610
0.502319 1256817058
0.502336 1256818506
0.502444 1256819954
0.502462 1256821402
0.502522 1256822850
0.502541 1256824298
0.502602 1256825746
0.502619 1256827194
0.502672 1256828642
0.502689 1256830090
0.502760 1256831538
0.502794 1256832986
0.502879 1256834434
0.502903 1256835882
0.502975 1256837330
0.502998 1256838778
0.503077 1256840226
0.503100 1256841674
0.503171 1256843122
0.503192 1256844570
0.503253 1256846018
0.503270 1256847466
0.503332 1256848914
0.503349 1256850362
0.503406 1256851810
0.503424 1256853258
0.660955 1256854706
0.661043 1256856154
0.661353 1256857602
0.661376 1256859050
0.661429 1256860498
0.661450 1256861946
0.661490 1256863394
0.661522 1256864842
0.661588 1256866290
0.661608 1256867738
0.661652 1256869186
0.661683 1256870634
0.661726 1256872082
0.661761 1256873530
0.661801 1256874978
0.661819 1256876426
0.661845 1256877874
0.661877 1256879322
0.661908 1256880770
0.661924 1256882218
0.662695 1256883666
0.662727 1256885114
0.662781 1256886562
0.662816 1256888010
0.662848 1256889458
0.662890 1256890906
0.662939 1256892354
0.662961 1256893802
0.663005 1256895250
0.663045 1256896698
0.663070 1256898146
0.663128 1256899594
0.663150 1256901042
0.663209 1256902490
0.663232 1256903938
0.663285 1256905386
0.663315 1256906834
0.663351 1256908282
0.663389 1256909730
0.663422 1256911178
0.663470 1256912626
0.663491 1256914074
0.663524 1256915522
0.663571 1256916970
0.663589 1256918418
0.663645 1256919866
0.663670 1256921314
0.663700 1256922762
0.663745 1256924210
0.663778 1256925658
0.663835 1256927106
0.663883 1256928554
0.663920 1256930002
0.663937 1256931450
0.663988 1256932898
0.664008 1256934346
0.664050 1256935794
0.664156 1256937242
0.664175 1256938690
0.664218 1256940138
0.664361 1256941586
0.664382 1256943034
0.664575 1256944482
0.664598 1256945930
0.664639 1256947378
0.664684 1256948826
0.664732 1256950274
0.664750 1256951722
0.664802 1256953170
0.664822 1256954618
0.664941 1256956066
0.664963 1256957514
0.665016 1256958962
0.665091 1256960410
0.665110 1256961858
0.665136 1256963306
0.665151 1256964754
0.665185 1256966202
0.665204 1256967650
0.665235 1256969098
0.821869 1256970546
0.821922 1256971994
0.822321 1256973442
0.822347 1256974890
0.822409 1256976338
0.822426 1256977786
0.823124 1256979234
0.823149 1256980682
0.823211 1256982130
0.823229 1256983578
0.823306 1256985026
0.823322 1256986474
0.823417 1256987922
0.823432 1256989370
0.823471 1256990818
0.823487 1256992266
0.823532 1256993714
0.823630 1256995162
0.823657 1256996610
0.823700 1256998058
0.823715 1256999506
0.823746 1257000954
0.823761 1257002402
0.823787 1257003850
0.823814 1257005298
0.823867 1257006746
0.823884 1257008194
0.823954 1257009642
0.823970 1257011090
0.824037 1257012538
0.824054 1257013986
0.824104 1257015434
0.824115 1257016882
0.824135 1257018330
0.824163 1257019778
0.824195 1257021226
0.824209 1257022674
0.824231 1257024122
0.824249 1257025570
0.824273 1257027018
0.824298 1257028466
0.824323 1257029914
0.824372 1257031362
0.824386 1257032810
0.824415 1257034258
0.824428 1257035706
0.824451 1257037154
0.824464 1257038602
0.824501 1257040050
0.824517 1257041498
0.824548 1257042946
0.824562 1257044394
0.824593 1257045842
0.824612 1257047290
0.824645 1257048738
0.824658 1257050186
0.824678 1257051634
0.824706 1257053082
0.824734 1257054530
0.824752 1257055978
0.824793 1257057426
0.824805 1257058874
0.824821 1257060322
0.824869 1257061770
0.824883 1257063218
0.824911 1257064666
0.824925 1257066114
0.824946 1257067562
0.824964 1257069010
0.824988 1257070458
0.825013 1257071906
0.825080 1257073354
0.825132 1257074802
0.825146 1257076250
0.825171 1257077698
0.825189 1257079146
0.825214 1257080594
0.825234 1257082042
0.825252 1257083490
0.825269 1257084938
0.825291 1257086386
0.825316 1257087834
0.825346 1257089282
0.825360 1257090730
0.825383 1257092178
0.825400 1257093626
0.825425 1257095074
0.825581 1257096522
0.825603 1257097970
0.825702 1257099418
0.825719 1257100866
0.825749 1257102314
0.825764 1257103762
0.825790 1257105210
0.825809 1257106658
0.825840 1257108106
0.826474 1257109554
0.826499 1257111002
0.826561 1257112450
0.826577 1257113898
0.826620 1257115346
0.826635 1257116794
0.826665 1257118242
0.826680 1257119690
0.826720 1257121138
0.826734 1257122586
0.826764 1257124034
0.826778 1257125482
0.826801 1257126930
0.826816 1257128378
0.826854 1257129826
0.826870 1257131274
0.826902 1257132722
0.826917 1257134170
0.826942 1257135618
0.826961 1257137066
0.826993 1257138514
0.827008 1257139962
0.827044 1257141410
0.827058 1257142858
0.827099 1257144306
0.827113 1257145754
0.827146 1257147202
0.827159 1257148650
0.827202 1257150098
0.827218 1257151546
0.827257 1257152994
0.827271 1257154442
0.827314 1257155890
0.827329 1257157338
0.827360 1257158786
0.827374 1257160234
0.827401 1257161682
0.827415 1257163130
0.827460 1257164578
0.827475 1257166026
0.827504 1257167474
0.827518 1257168922
0.827548 1257170370
0.827562 1257171818
0.827586 1257173266
0.827599 1257174714
0.827630 1257176162
0.827644 1257177610
0.827667 1257179058
0.827681 1257180506
0.827703 1257181954
0.827717 1257183402
0.827748 1257184850
0.827762 1257186298
0.827782 1257187746
0.827800 1257189194
0.827824 1257190642
0.827849 1257192090
0.827869 1257193538
0.827887 1257194986
0.827908 1257196434
0.827925 1257197882
0.827945 1257199330
0.827962 1257200778
0.982225 1257202226
0.982272 1257203674
0.982344 1257205122
0.982365 1257206570
0.982410 1257208018
0.982425 1257209466
0.983266 1257210914
0.983303 1257212362
0.983902 1257213810
0.983926 1257215258
0.983980 1257216706
0.983996 1257218154
0.984031 1257219602
0.984047 1257221050
0.984078 1257222498
0.984097 1257223946
0.984125 1257225394
0.984157 1257226842
0.984172 1257228290
0.984208 1257229738
0.984223 1257231186
0.984249 1257232634
0.984263 1257234082
0.984310 1257235530
0.984330 1257236978
0.984390 1257238426
0.984409 1257239874
0.984501 1257241322
0.984523 1257242770
0.984772 1257244218
0.984790 1257245666
0.984827 1257247114
0.984864 1257248562
0.984878 1257250010
0.984904 1257251458
0.984922 1257252906
0.984946 1257254354
0.984977 1257255802
0.984991 1257257250
0.985014 1257258698
0.985028 1257260146
0.985084 1257261594
0.985098 1257263042
0.985122 1257264490
0.985136 1257265938
0.985163 1257267386
0.985177 1257268834
0.985199 1257270282
0.985213 1257271730
0.985236 1257273178
0.985250 1257274626
0.985272 1257276074
0.985286 1257277522
0.985306 1257278970
0.985331 1257280418
0.985349 1257281866
0.985380 1257283314
0.985399 1257284762
0.985453 1257286210
0.985468 1257287658
0.985491 1257289106
0.985521 1257290554
0.985539 1257292002
0.985570 1257293450
0.985596 1257294898
0.985641 1257296346
0.985656 1257297794
0.985680 1257299242
0.985711 1257300690
0.985725 1257302138
0.985753 1257303586
0.985775 1257305034
