0.000066 1158942121
0.001624 1158942122
0.009454 1158942122
0.009481 1158943570
0.009502 1158945018
0.009535 1158946466
0.009563 1158947914
0.009644 1158949362
0.009684 1158950810
0.009709 1158952258
0.009754 1158953706
0.009774 1158955154
0.010122 1158956602
0.010148 1158958050
0.010151 1158959498
0.010154 1158960946
0.010156 1158962394
0.010162 1158963842
0.010164 1158965290
0.010167 1158966738
0.010169 1158968186
0.010224 1158969634
0.010533 1158971082
0.010550 1158972530
0.010553 1158973978
0.010556 1158975426
0.010764 1158976874
0.010779 1158978322
0.010880 1158979770
0.010911 1158981218
0.010941 1158982666
0.010958 1158984114
0.011034 1158985562
0.011049 1158987010
0.011130 1158988458
0.011144 1158989906
0.011147 1158991354
0.011233 1158992802
0.011277 1158994250
0.011295 1158995698
0.011329 1158997146
0.011348 1158998594
0.011385 1159000042
0.011402 1159001490
0.011446 1159002938
0.011472 1159004386
0.011505 1159005834
0.011524 1159007282
0.011529 1159008730
0.011533 1159010178
0.011553 1159011626
0.011567 1159013074
0.012270 1159014522
0.012287 1159015970
0.012291 1159017418
0.012316 1159018866
0.012320 1159020314
0.012322 1159021762
0.012325 1159023210
0.012328 1159024658
0.012687 1159026106
0.012711 1159027554
0.012715 1159029002
0.012718 1159030450
0.012955 1159031898
0.012970 1159033346
0.012974 1159034794
0.012976 1159036242
0.013878 1159037690
0.013896 1159039138
0.013899 1159040586
0.013902 1159042034
0.013905 1159043482
0.013907 1159044930
0.013910 1159046378
0.013912 1159047826
0.013914 1159049274
0.013930 1159050722
0.013933 1159052170
0.014034 1159053618
0.014171 1159055066
0.014326 1159056514
0.014631 1159057962
0.015254 1159059410
0.015278 1159060858
0.015283 1159062306
0.015290 1159063754
0.015294 1159065202
0.015328 1159066650
0.015336 1159068098
0.015367 1159069546
0.015384 1159070994
0.015434 1159072442
0.015459 1159073890
0.015863 1159075338
0.015880 1159076786
0.016098 1159078234
0.016241 1159079682
0.016257 1159081130
0.016260 1159082578
0.016276 1159084026
0.016280 1159085474
0.016873 1159086922
0.016888 1159088370
0.016891 1159089818
0.016905 1159091266
0.017832 1159092714
0.017848 1159094162
0.017852 1159095610
0.017876 1159097058
0.017879 1159098506
0.017902 1159099954
0.017916 1159101402
0.019244 1159102850
0.019261 1159104298
0.019265 1159105746
0.019268 1159107194
0.019271 1159108642
0.019333 1159110090
0.019349 1159111538
0.019352 1159112986
0.019355 1159114434
0.019357 1159115882
0.019382 1159117330
0.019473 1159118778
0.019500 1159120226
0.019812 1159121674
0.019828 1159123122
0.019831 1159124570
0.019834 1159126018
0.019836 1159127466
0.019866 1159128914
0.019897 1159130362
0.020462 1159131810
0.020759 1159133258
0.020774 1159134706
0.020777 1159136154
0.020969 1159137602
0.021178 1159139050
0.021194 1159140498
0.021431 1159141946
0.021458 1159143394
0.021462 1159144842
0.021464 1159146290
0.021500 1159147738
0.021892 1159149186
0.022023 1159150634
0.022037 1159152082
0.022041 1159153530
0.022980 1159154978
0.022994 1159156426
0.022997 1159157874
0.023000 1159159322
0.023058 1159160770
0.023072 1159162218
0.023076 1159163666
0.023866 1159165114
0.023892 1159166562
0.023896 1159168010
0.023898 1159169458
0.023935 1159170906
0.023949 1159172354
0.023978 1159173802
0.024033 1159175250
0.024048 1159176698
0.024052 1159178146
0.024066 1159179594
0.024480 1159181042
0.024498 1159182490
0.024501 1159183938
0.025410 1159185386
0.025425 1159186834
0.025429 1159188282
0.025453 1159189730
0.025487 1159191178
0.025501 1159192626
0.025642 1159194074
0.025657 1159195522
0.026028 1159196970
0.026044 1159198418
0.026048 1159199866
0.026276 1159201314
0.026292 1159202762
0.026295 1159204210
0.026998 1159205658
0.027014 1159207106
0.027018 1159208554
0.027020 1159210002
0.027065 1159211450
0.027246 1159212898
0.027262 1159214346
0.027623 1159215794
0.027638 1159217242
0.027641 1159218690
0.027644 1159220138
0.027661 1159221586
0.027691 1159223034
0.028129 1159224482
0.028143 1159225930
0.028147 1159227378
0.028951 1159228826
0.028970 1159230274
0.028973 1159231722
0.028976 1159233170
0.029000 1159234618
0.029044 1159236066
0.029058 1159237514
0.029075 1159238962
0.029355 1159240410
0.029443 1159241858
0.029458 1159243306
0.029461 1159244754
0.029771 1159246202
0.030022 1159247650
0.030037 1159249098
0.030500 1159250546
0.030514 1159251994
0.030518 1159253442
0.030520 1159254890
0.030652 1159256338
0.030667 1159257786
0.031121 1159259234
0.031144 1159260682
0.031149 1159262130
0.031535 1159263578
0.031553 1159265026
0.031557 1159266474
0.031571 1159267922
0.031613 1159269370
0.032322 1159270818
0.032337 1159272266
0.032341 1159273714
0.032343 1159275162
0.032375 1159276610
0.032501 1159278058
0.032516 1159279506
0.033403 1159280954
0.033418 1159282402
0.033422 1159283850
0.033438 1159285298
0.033460 1159286746
0.033509 1159288194
0.033524 1159289642
0.033680 1159291090
0.033700 1159292538
0.033931 1159293986
0.033947 1159295434
0.033950 1159296882
0.033965 1159298330
0.034270 1159299778
0.034752 1159301226
0.034768 1159302674
0.034771 1159304122
0.034774 1159305570
0.034819 1159307018
0.034969 1159308466
0.034985 1159309914
0.034989 1159311362
0.035252 1159312810
0.035675 1159314258
0.035690 1159315706
0.035694 1159317154
0.035708 1159318602
0.035732 1159320050
0.035746 1159321498
0.036067 1159322946
0.036081 1159324394
0.036329 1159325842
0.036350 1159327290
0.036355 1159328738
0.036714 1159330186
0.037293 1159331634
0.037309 1159333082
0.037313 1159334530
0.037318 1159335978
0.037345 1159337426
0.037441 1159338874
0.037455 1159340322
0.037459 1159341770
0.037776 1159343218
0.037912 1159344666
0.037926 1159346114
0.038617 1159347562
0.038632 1159349010
0.038635 1159350458
0.038649 1159351906
0.038672 1159353354
0.038733 1159354802
0.038747 1159356250
0.039254 1159357698
0.039271 1159359146
0.039275 1159360594
0.039719 1159362042
0.039735 1159363490
0.039739 1159364938
0.039753 1159366386
0.040315 1159367834
0.040330 1159369282
0.040334 1159370730
0.040336 1159372178
0.040354 1159373626
0.040380 1159375074
0.040476 1159376522
0.040491 1159377970
0.040494 1159379418
0.040794 1159380866
0.041035 1159382314
0.041049 1159383762
0.041053 1159385210
0.041068 1159386658
0.041426 1159388106
0.041464 1159389554
0.041636 1159391002
0.041936 1159392450
0.041951 1159393898
0.041954 1159395346
0.041969 1159396794
0.042301 1159398242
0.042745 1159399690
0.042761 1159401138
0.042785 1159402586
0.042788 1159404034
0.042829 1159405482
0.043328 1159406930
0.043345 1159408378
0.043348 1159409826
0.043369 1159411274
0.043517 1159412722
0.043534 1159414170
0.044100 1159415618
0.044118 1159417066
0.044122 1159418514
0.044124 1159419962
0.044144 1159421410
0.044570 1159422858
0.044587 1159424306
0.044590 1159425754
0.044593 1159427202
0.044628 1159428650
0.044918 1159430098
0.045386 1159431546
0.045401 1159432994
0.045405 1159434442
0.045407 1159435890
0.045438 1159437338
0.045457 1159438786
0.045476 1159440234
0.045883 1159441682
0.045898 1159443130
0.046131 1159444578
0.046146 1159446026
0.046362 1159447474
0.046377 1159448922
0.046624 1159450370
0.046641 1159451818
0.047093 1159453266
0.047109 1159454714
0.047112 1159456162
0.047127 1159457610
0.047318 1159459058
0.047334 1159460506
0.047628 1159461954
0.047644 1159463402
0.047647 1159464850
0.047650 1159466298
0.047928 1159467746
0.048219 1159469194
0.048234 1159470642
0.048238 1159472090
0.048241 1159473538
0.048674 1159474986
0.048689 1159476434
0.049195 1159477882
0.049214 1159479330
0.049218 1159480778
0.049232 1159482226
0.049258 1159483674
0.049881 1159485122
0.049897 1159486570
0.049901 1159488018
0.049916 1159489466
0.049940 1159490914
0.050546 1159492362
0.050563 1159493810
0.050566 1159495258
0.050569 1159496706
0.050697 1159498154
0.050713 1159499602
0.050915 1159501050
0.050931 1159502498
0.050934 1159503946
0.050949 1159505394
0.051253 1159506842
0.051369 1159508290
0.051399 1159509738
0.051846 1159511186
0.051862 1159512634
0.051866 1159514082
0.051881 1159515530
0.051919 1159516978
0.052347 1159518426
0.052364 1159519874
0.052368 1159521322
0.052370 1159522770
0.053119 1159524218
0.053136 1159525666
0.053139 1159527114
0.053154 1159528562
0.053178 1159530010
0.053191 1159531458
0.053309 1159532906
0.053323 1159534354
0.053327 1159535802
0.053654 1159537250
0.053931 1159538698
0.053945 1159540146
0.053949 1159541594
0.053952 1159543042
0.053980 1159544490
0.054421 1159545938
0.054436 1159547386
0.054637 1159548834
0.054904 1159550282
0.054921 1159551730
0.054924 1159553178
0.055144 1159554626
0.055729 1159556074
0.055746 1159557522
0.055749 1159558970
0.055751 1159560418
0.055770 1159561866
0.056325 1159563314
0.056340 1159564762
0.056344 1159566210
0.056346 1159567658
0.056377 1159569106
0.056402 1159570554
0.056838 1159572002
0.056853 1159573450
0.056856 1159574898
0.056858 1159576346
0.057046 1159577794
0.057307 1159579242
0.057323 1159580690
0.057793 1159582138
0.057815 1159583586
0.057835 1159585034
0.057838 1159586482
0.057866 1159587930
0.058017 1159589378
0.058032 1159590826
0.058035 1159592274
0.058038 1159593722
0.058391 1159595170
0.058698 1159596618
0.058713 1159598066
0.058717 1159599514
0.058877 1159600962
0.059254 1159602410
0.059271 1159603858
0.059274 1159605306
0.059557 1159606754
0.059572 1159608202
0.059576 1159609650
0.059843 1159611098
0.059863 1159612546
0.059870 1159613994
0.059873 1159615442
0.060219 1159616890
0.060347 1159618338
0.060369 1159619786
0.060567 1159621234
0.061053 1159622682
0.061068 1159624130
0.061072 1159625578
0.061088 1159627026
0.061650 1159628474
0.061666 1159629922
0.061688 1159631370
0.061692 1159632818
0.061738 1159634266
0.062257 1159635714
0.062274 1159637162
0.062277 1159638610
0.062280 1159640058
0.062298 1159641506
0.062562 1159642954
0.062584 1159644402
0.062589 1159645850
0.062598 1159647298
0.062863 1159648746
0.063132 1159650194
0.063148 1159651642
0.063151 1159653090
0.063375 1159654538
0.063865 1159655986
0.063882 1159657434
0.063886 1159658882
0.063900 1159660330
0.063925 1159661778
0.064305 1159663226
0.064320 1159664674
0.064324 1159666122
0.064338 1159667570
0.064592 1159669018
0.064607 1159670466
0.064611 1159671914
0.064613 1159673362
0.064921 1159674810
0.065196 1159676258
0.065214 1159677706
0.065217 1159679154
0.065774 1159680602
0.065790 1159682050
0.065794 1159683498
0.065809 1159684946
0.066257 1159686394
0.066273 1159687842
0.066276 1159689290
0.066278 1159690738
0.066422 1159692186
0.066438 1159693634
0.066625 1159695082
0.066846 1159696530
0.066862 1159697978
0.067219 1159699426
0.067235 1159700874
0.067238 1159702322
0.067500 1159703770
0.067517 1159705218
0.067520 1159706666
0.067720 1159708114
0.068320 1159709562
0.068338 1159711010
0.068341 1159712458
0.068343 1159713906
0.068391 1159715354
0.068485 1159716802
0.068500 1159718250
0.068503 1159719698
0.068795 1159721146
0.069027 1159722594
0.069041 1159724042
0.069044 1159725490
0.069058 1159726938
0.069407 1159728386
0.069576 1159729834
0.069590 1159731282
0.070010 1159732730
0.070025 1159734178
0.070029 1159735626
0.070031 1159737074
0.070492 1159738522
0.070509 1159739970
0.070512 1159741418
0.070514 1159742866
0.070988 1159744314
0.071011 1159745762
0.071014 1159747210
0.071029 1159748658
0.071190 1159750106
0.071207 1159751554
0.071211 1159753002
0.071213 1159754450
0.072080 1159755898
0.072108 1159757346
0.072112 1159758794
0.072115 1159760242
0.072140 1159761690
0.072226 1159763138
0.072240 1159764586
0.072243 1159766034
0.072565 1159767482
0.072582 1159768930
0.072802 1159770378
0.072952 1159771826
0.072967 1159773274
0.073154 1159774722
0.073292 1159776170
0.073309 1159777618
0.073537 1159779066
0.073552 1159780514
0.073555 1159781962
0.073873 1159783410
0.074018 1159784858
0.074032 1159786306
0.074474 1159787754
0.074488 1159789202
0.074491 1159790650
0.074783 1159792098
0.074798 1159793546
0.074814 1159794994
0.074957 1159796442
0.075232 1159797890
0.075252 1159799338
0.075256 1159800786
0.075260 1159802234
